[26.357909, 50.162173]
[40.929674, 29.306845]
[40.840702, 31.14962]
[-8.08138, 112.64027]
[42.623783, -6.579116]
[37.60012, -93.4104]
[37.788973, -122.410649]
[42.35691, -83.071606]
[59.856711, 30.310084]
[41.263159, 16.436881]
[29.099126, 48.12422]
[53.374135, 83.730983]
[38.611762, 27.435931]
[-6.9127, 107.696]
[-22.960672, -43.175144]
[32.119443, 20.094557]
[50.455556, 30.613333]
[18.505937, -69.92041]
[57.970947, 56.181487]
[-34.101262, -56.241288]
[-32.031706, -52.104812]
[-7.263774, 112.661957]
[42.424031, -2.080765]
[14.222952, 121.177905]
[-6.851767, 107.591291]
[41.045812, 29.020557]
[48.59288, -0.345822]
[18.96769, -98.219903]
[53.483092, 26.760439]
[39.999049, -82.990647]
[-34.435445, -58.665243]
[40.773528, 30.394885]
[38.478359, 28.147007]
[-26.23443, -51.084938]
[48.863454, 2.292434]
[8.742782, -75.881638]
[38.6114, -1.111837]
[27.323245, -82.529161]
[3.555722, 98.626491]
[37.849569, -1.429804]
[-26.833254, -48.634534]
[5.500536, 7.036577]
[40.7008, -74.275999]
[-6.888752, 109.673318]
[14.619559, 121.07882]
[3.224002, 101.728295]
[-12.097129, -77.028665]
[48.396832, 2.804988]
[33.698239, -84.095266]
[-22.907582, -43.289285]
[-34.633887, -58.516441]
[-32.955481, -60.696724]
[56.516895, 85.054364]
[-27.590906, -52.090197]
[41.814422, -87.696658]
[35.184189, 136.731627]
[-31.424083, -64.235444]
[57.15838, 65.549126]
[38.450139, -90.371653]
[-33.435294, -70.652878]
[-22.775252, -43.300079]
[-30.019838, -51.211368]
[51.177012, -3.325792]
[36.670233, -6.128556]
[52.069988, 4.25764]
[1.154863, 104.03193]
[3.156478, 101.722498]
[51.54849, -0.076692]
[28.368695, -81.366421]
[38.836225, -104.833985]
[-27.092917, -52.59896]
[-26.899366, -49.240189]
[10.566864, -67.13587]
[-30.012454, -52.918039]
[47.660969, -117.414237]
[35.45383, 44.400015]
[15.492992, 120.968186]
[53.430206, 14.503867]
[38.789844, -121.215286]
[42.673463, -73.737261]
[3.015433, 101.483215]
[-34.612977, -58.372803]
[35.730073, 139.647133]
[-19.91723, -43.934405]
[6.6492, 100.256521]
[-20.263627, -40.263039]
[51.340703, -2.954579]
[-25.252746, -57.553569]
[56.109408, 47.474113]
[3.113713, 101.655879]
[51.676323, -3.542993]
[1.441054, 103.776473]
[32.185997, 74.208917]
[33.284492, -111.790199]
[32.748278, -96.821129]
[38.799853, -76.929974]
[41.956403, -78.661565]
[40.008852, -75.154665]
[34.282662, 132.552423]
[-5.13186, 119.40772]
[78.317127, -69.701229]
[56.137169, 40.357539]
[40.998737, 28.873149]
[-6.25895, 106.94921]
[-25.279845, -57.660317]
[45.381205, 20.364011]
[51.852778, -1.427312]
[-8.084688, -34.949844]
[7.789737, -72.197837]
[41.699273, -8.822612]
[-6.211456, 106.862254]
[51.233771, -2.304991]
[41.302073, -82.063875]
[14.613331, 120.986864]
[34.967096, 135.772691]
[14.639817, 102.790831]
[34.00508, -81.040888]
[2.67413, 101.948866]
[38.907622, -104.713028]
[55.685209, 12.49883]
[40.147444, 26.405617]
[40.13322, -7.505692]
[-6.89996, 107.53634]
[40.785836, -73.951102]
[38.420656, 27.194376]
[-7.258755, 112.762772]
[37.17445, -3.596562]
[34.757871, 135.592727]
[40.89441, 29.215414]
[26.75625, -80.09489]
[36.893006, 30.654129]
[53.552459, -2.402367]
[-22.974151, -43.665385]
[-23.533664, -46.176871]
[29.669605, -95.347457]
[40.672068, 30.622293]
[40.59384, -73.776046]
[-2.205054, -79.91689]
[-7.71453, 109.91384]
[-29.902646, -51.135117]
[39.921172, -82.79852]
[29.289471, -94.837229]
[38.470613, 27.232425]
[38.786337, 0.179374]
[-6.25549, 106.80971]
[33.831482, -84.361868]
[39.884384, -82.984923]
[-6.336295, 106.774545]
[14.649693, 121.099595]
[49.932592, 36.439664]
[35.204182, 128.571249]
[-22.906181, -43.092677]
[-4.132709, 104.1796]
[-33.401097, -70.530683]
[37.84701, 27.838106]
[13.749786, 100.525666]
[3.005144, 101.754537]
[43.314142, 5.47007]
[37.786933, -80.314367]
[41.127356, -73.810819]
[4.358171, 100.967501]
[-8.62571, 115.17607]
[10.28126, -67.62497]
[-34.910396, -56.169284]
[40.676504, 15.776105]
[34.730534, 135.347247]
[37.841981, -3.481396]
[-34.859377, -56.128111]
[34.640248, 136.128454]
[-0.489504, 117.157585]
[-6.20507, 106.81751]
[-23.336018, -52.093055]
[-30.065864, -51.172552]
[-1.59546, 103.61523]
[38.260226, -4.576262]
[16.191208, 103.310025]
[40.916452, 38.324706]
[14.587594, 121.011924]
[36.957702, 140.069251]
[-6.4222, 106.79457]
[40.67269, -7.912878]
[40.337216, 27.935996]
[40.120084, 26.411552]
[40.031317, -75.113385]
[37.384088, -5.976326]
[52.958776, 5.811119]
[54.576693, -5.885898]
[-6.24142, 106.76237]
[41.065394, 39.143565]
[57.709061, 11.967447]
[37.53714, 127.00168]
[35.162475, -86.538116]
[45.155555, 1.509046]
[41.526497, -81.525517]
[40.486126, -3.72358]
[40.597296, -3.709111]
[40.574832, -3.266168]
[-22.860767, -43.097931]
[53.822768, -1.512262]
[1.326144, 103.919564]
[36.352116, 138.931057]
[-6.246608, 106.421171]
[-7.008589, 110.417285]
[42.121331, -83.269207]
[38.756177, 30.538043]
[-34.825138, -58.459637]
[-6.1699, 106.70436]
[27.299867, 41.357678]
[36.726577, -76.570157]
[34.663737, 135.152142]
[49.821716, 3.284801]
[-5.122672, 105.31125]
[14.525882, 121.07042]
[51.617934, -0.157883]
[2.935772, 101.865142]
[30.838911, -83.282214]
[40.918028, -8.553182]
[30.193414, -97.734226]
[-33.094853, -68.444153]
[40.835684, -73.904528]
[51.845662, 107.598316]
[-7.392505, 109.727053]
[13.879561, 121.132829]
[32.497912, -93.755905]
[33.779329, -118.077721]
[-21.791647, -50.87605]
[39.679994, -75.692061]
[1.313059, 103.91109]
[-29.370069, -50.80206]
[41.420208, -81.535126]
[20.441262, 99.886527]
[3.517725, 98.67368]
[35.673066, 139.394676]
[33.852264, 130.606049]
[36.849151, 31.072909]
[-6.88814, 108.56603]
[38.389073, 27.165913]
[44.701896, 10.657727]
[38.198314, -5.10701]
[42.455696, -2.443668]
[39.680582, -75.752817]
[38.755252, -9.23083]
[34.724079, 135.503632]
[13.971552, 121.662094]
[-29.885481, 30.881754]
[-34.930291, -57.998626]
[45.675797, 9.439091]
[-6.810817, 110.834498]
[38.414875, 27.182552]
[-29.95177, -51.058549]
[35.877294, -86.395607]
[39.309669, -76.825639]
[29.601748, -81.235229]
[42.780076, -86.136369]
[43.03921, -87.921096]
[-28.504142, -50.942715]
[34.672501, 135.843767]
[39.727702, -0.269417]
[52.244524, -3.378984]
[40.730912, -73.242489]
[-29.169083, -51.21913]
[35.865937, 139.816496]
[32.879251, -85.183956]
[37.528452, 139.961252]
[40.118977, -90.568594]
[38.762179, -76.901226]
[51.549729, -1.831867]
[43.516951, -8.160674]
[-25.29501, -57.579264]
[30.512106, -90.47152]
[34.540263, 133.67429]
[53.505397, -2.310922]
[-20.314726, -40.301455]
[45.485259, -122.521601]
[41.63078, -83.611851]
[-22.830396, -43.279122]
[43.029987, -78.774813]
[51.448875, -3.18922]
[35.252436, 136.968026]
[5.351248, 100.539846]
[-23.627402, -46.601678]
[21.776419, 39.093325]
[12.522427, 102.147667]
[40.850349, -73.095716]
[-29.918443, -51.059287]
[2.552304, 102.105719]
[35.165526, 136.822747]
[48.872326, 2.3662]
[-6.59249, 106.81394]
[36.171393, -86.607909]
[14.699087, 121.031689]
[38.860492, -76.912965]
[-7.751513, 110.377403]
[39.724805, 140.136844]
[43.000374, -96.057841]
[53.423416, -2.842077]
[40.758044, -8.568924]
[18.371425, -65.727197]
[36.410593, 140.53224]
[7.462119, 125.790641]
[40.074101, -74.182415]
[68.978659, 33.090412]
[38.698476, -77.344987]
[2.228214, 102.26597]
[26.927905, -82.03894]
[41.714738, -72.210659]
[35.217653, 136.911725]
[51.191406, 0.270983]
[40.343863, -3.702308]
[50.162033, 18.897203]
[48.81645, 2.377769]
[43.742273, 142.371693]
[41.065307, 28.909907]
[1.461692, 110.466304]
[2.454486, 102.173652]
[-7.34372, 112.72891]
[-33.92267, 151.081366]
[33.852883, -117.728771]
[56.817174, 60.593644]
[53.268024, -6.126121]
[1.724253, 103.143874]
[41.957822, 12.777993]
[51.475385, 5.675615]
[-6.14977, 106.57169]
[3.840774, 103.33147]
[41.886978, -88.335293]
[41.46137, -81.604513]
[42.64266, 141.611321]
[39.085359, -77.539916]
[16.705574, 103.75065]
[25.262368, 51.463815]
[-3.719425, -38.547637]
[42.484527, -71.152467]
[30.214084, -92.049728]
[41.036417, -73.75698]
[-6.192057, 106.879231]
[37.259839, 127.075747]
[25.395491, -100.999141]
[36.907279, 30.648961]
[14.688096, 120.969567]
[59.340495, 18.020221]
[35.246634, 139.674305]
[19.469478, -70.67755]
[41.06311, 28.992319]
[-22.37789, -44.966698]
[37.652218, -1.015715]
[-1.460742, -48.497083]
[6.131685, 100.389103]
[-22.951108, -43.186912]
[-22.93596, -46.527854]
[-29.569947, -50.793435]
[37.582385, -4.641757]
[42.995841, -83.701462]
[55.826316, 49.137847]
[36.30008, 30.144338]
[13.902383, 100.75516]
[-23.18974, -47.282399]
[34.713929, 135.477966]
[-27.235643, -52.072676]
[-29.830775, -50.509651]
[45.440365, -75.673332]
[14.612666, 121.08181]
[-6.186814, 106.960942]
[53.427649, -6.245276]
[34.967096, 135.772691]
[42.092124, -71.05258]
[-24.503572, -47.853455]
[-2.419522, -54.713594]
[33.624716, -86.697728]
[35.146939, 136.720981]
[-5.168576, 119.419307]
[40.849682, -73.930466]
[-6.188444, 106.612105]
[14.522149, 100.931945]
[40.133108, -75.224233]
[40.442987, -3.667199]
[14.426538, 121.015394]
[-23.472718, -46.642697]
[-6.54259, 106.69661]
[55.549283, 38.275679]
[2.458281, -76.603614]
[41.61501, -83.705895]
[-33.341122, -60.215581]
[-23.205559, -46.832566]
[-7.45979, 112.718127]
[14.528597, 121.012874]
[41.046141, 28.984646]
[52.636899, -1.151765]
[29.350482, 47.963489]
[25.289215, 55.368562]
[35.468026, 139.507604]
[63.429253, 10.457706]
[38.982864, -96.861588]
[26.193067, -98.202431]
[-7.58241, 110.21611]
[-32.025072, 115.904726]
[36.523234, -6.278854]
[0.0, 0.0]
[24.753568, 46.697108]
[-33.378867, -70.528225]
[-8.754454, 115.174263]
[55.8753, -4.29372]
[28.403748, 79.460715]
[3.055114, 101.746275]
[-53.792959, -67.726534]
[14.711455, 120.934041]
[-32.734317, -65.290289]
[39.443506, 31.567925]
[-19.838868, -43.934103]
[-23.563562, -46.620699]
[51.93742, 0.631764]
[28.872941, -81.253119]
[-3.255019, -79.988473]
[37.176479, -3.61275]
[31.47109, 74.41406]
[41.09222, 28.873263]
[14.575548, 121.125474]
[35.518292, 139.628233]
[35.53272, 139.653647]
[-25.344832, -57.508633]
[10.285782, 11.155945]
[38.111839, -121.271755]
[-34.715774, -58.614219]
[39.026422, -8.791117]
[-23.736718, -46.553455]
[-30.129354, -51.977769]
[19.45044, -99.243746]
[30.309526, -81.813459]
[30.279792, -97.727269]
[46.379406, 48.086829]
[53.793575, -1.520331]
[35.214383, -80.820057]
[17.611013, 101.705948]
[-22.121568, -43.221326]
[-20.368397, -40.350582]
[26.734796, 37.885177]
[-28.223209, -49.199009]
[39.718629, 140.136838]
[14.363262, 120.926748]
[35.944047, -79.001846]
[-23.70603, -46.629783]
[1.501622, 103.644295]
[18.547792, -69.854859]
[48.829372, 2.382433]
[-37.982434, -57.606981]
[29.312092, 47.993244]
[40.654031, 22.938492]
[-27.036365, -49.596976]
[40.914056, 38.382583]
[40.762503, -73.983355]
[41.634739, 32.336018]
[-2.931632, 115.152269]
[-0.465464, 100.397253]
[9.354255, 123.284044]
[-22.905758, -43.105659]
[53.052243, 5.836102]
[-31.290832, -64.297444]
[39.778175, -86.162378]
[40.70767, 140.401193]
[37.079539, 37.344506]
[-22.70643, -43.303067]
[-23.551843, -46.815145]
[32.021973, -81.063715]
[14.614587, 120.978305]
[-6.778677, 108.17063]
[38.908378, 1.428503]
[51.126706, -0.010895]
[36.298841, 139.382356]
[-6.27145, 106.969373]
[38.365658, -122.677378]
[35.717793, 139.982089]
[1.418611, 103.834319]
[-16.476228, -54.611544]
[-22.810306, -43.039769]
[13.777188, 100.492807]
[-27.11311, -50.023335]
[0.747915, 124.318696]
[-23.256025, -45.947995]
[-7.856529, 110.402259]
[46.210109, 13.104123]
[32.808168, 130.774781]
[33.899945, -88.429579]
[-34.530624, -58.534585]
[25.565361, -80.391743]
[-25.343116, -57.497778]
[26.660576, 87.559881]
[-6.904534, 107.634894]
[43.68846, 4.870267]
[-25.397749, -51.479881]
[35.728473, 139.696895]
[-34.814549, -55.975929]
[12.884141, 77.650008]
[36.78504, 34.588459]
[34.775928, 137.429055]
[-23.49055, -46.671204]
[36.127536, 136.213557]
[37.048681, 140.867682]
[51.987052, 6.016743]
[30.601044, 31.524269]
[32.185333, -82.585525]
[3.133097, 101.67067]
[37.405777, -79.896464]
[-34.892247, -57.890128]
[5.619097, 100.475249]
[35.182262, 136.879006]
[-3.459383, 114.70484]
[14.112039, 121.557446]
[57.241325, -154.118722]
[13.854937, 100.584534]
[13.016692, 80.244037]
[-6.26265, 106.94354]
[13.693775, 100.751152]
[3.17383, 101.734881]
[35.661512, 140.313203]
[14.671438, 121.04479]
[55.00469, 82.206378]
[42.489268, -83.051986]
[34.009725, -118.134156]
[14.631643, 121.137766]
[14.244378, 121.122915]
[3.137018, 101.789032]
[37.828289, 30.533231]
[43.370753, -8.400623]
[-22.917976, -43.189424]
[-8.16597, 113.71026]
[33.484215, -86.894749]
[38.948082, -3.244136]
[48.644663, 4.972324]
[40.311962, -3.862117]
[-30.064256, -51.201567]
[10.4578, -66.616683]
[39.871123, 33.457736]
[13.674113, 101.063953]
[34.103985, -81.205613]
[42.282236, -85.617954]
[-23.530469, -46.167471]
[38.500126, -94.962164]
[34.469298, -92.927685]
[-29.919448, -51.135567]
[30.526314, -91.194486]
[-28.07571, -52.018613]
[33.965859, -81.006567]
[42.159043, -76.861732]
[14.450812, 120.952467]
[41.746594, -87.662037]
[55.824057, 49.115553]
[6.467986, 3.564837]
[-14.863682, -39.025557]
[4.62206, 103.392956]
[35.753615, 139.66367]
[34.639471, 135.476018]
[26.242776, -98.243759]
[44.178114, -84.049607]
[6.316029, 99.854396]
[15.02293, 102.141488]
[34.796037, 135.636525]
[43.05308, 141.349969]
[53.370089, 83.662821]
[55.776633, 37.701377]
[36.957635, -82.096884]
[53.973921, 58.417531]
[-15.829438, -48.111972]
[-23.541037, -46.425032]
[26.227629, 127.753753]
[-6.31309, 107.32751]
[-6.14388, 106.70272]
[51.594279, -3.327864]
[24.757154, 46.608314]
[-6.913979, 107.60521]
[44.930637, -93.077283]
[2.466028, 102.23333]
[4.857168, -74.075414]
[-30.023496, -51.218957]
[29.646151, -95.517524]
[-6.214733, 106.75534]
[40.990925, 39.783932]
[14.669155, 120.999092]
[42.314608, -83.01372]
[38.27033, -0.716928]
[-22.785458, -43.313709]
[35.593121, 129.462544]
[3.116577, 101.427875]
[50.94935, 6.956186]
[-8.671073, 115.179709]
[-6.287445, 107.01613]
[31.444793, 73.067671]
[35.679932, 139.997672]
[-23.669357, -46.6654]
[34.9263, -82.4897]
[6.16395, 102.283868]
[-27.596471, -48.597469]
[-29.690354, -53.834833]
[10.328373, 123.915157]
[18.219387, 99.390099]
[6.138051, 100.384763]
[20.618794, -103.382539]
[-8.78153, 115.18977]
[51.066305, 25.056273]
[-20.442784, -54.609127]
[58.601405, 49.667872]
[35.21413, 139.688331]
[53.277275, -8.919454]
[32.154966, -111.007105]
[2.81259, -60.731861]
[41.450274, 31.773031]
[-29.370069, -50.80206]
[37.244029, 27.673702]
[-6.81179, 107.61743]
[-6.181972, 106.74818]
[39.992255, -75.117202]
[27.074854, -82.225879]
[-7.288815, 112.762104]
[-2.989792, 104.77509]
[50.865157, 6.043106]
[46.905781, 4.756217]
[17.571567, 120.373786]
[-22.917761, -43.244573]
[-23.005071, -46.824421]
[-29.842303, -51.165898]
[39.983138, 32.867576]
[38.227931, 27.965215]
[43.13538, -70.933159]
[35.8025, 139.576804]
[38.342072, 38.337259]
[31.831761, 130.288754]
[34.173225, -118.312147]
[24.918372, 67.101203]
[39.18161, 140.485578]
[19.570442, 99.749586]
[38.014, -7.869569]
[1.904231, 103.031944]
[40.722248, 31.572099]
[-34.329571, -58.859764]
[41.043955, 29.003417]
[-34.556751, -58.464926]
[-6.151023, 106.270732]
[14.604046, -90.669637]
[19.026112, 99.923843]
[52.63357, -2.285272]
[-34.800031, -58.426441]
[-23.559834, -46.660712]
[-22.948002, -43.38333]
[10.1506, -68.03172]
[53.543836, 49.360371]
[38.093217, -3.637445]
[38.96971, -76.905056]
[-22.039, -47.884439]
[38.40091, 27.166038]
[-18.877565, -41.970608]
[52.291318, -1.52822]
[43.714172, -70.23403]
[-6.225988, 107.008871]
[26.31694, 50.20387]
[-34.046063, -59.196929]
[14.714425, 102.904012]
[-23.675468, -46.632788]
[-19.705947, -43.901647]
[5.798868, 102.594666]
[35.613955, 139.191799]
[-21.227574, -43.767965]
[-20.343364, -40.327884]
[4.069561, 9.711291]
[-23.568038, -46.574001]
[-22.362045, -47.550406]
[3.132002, 101.388389]
[34.496396, 135.802083]
[51.58043, -3.304313]
[-23.012026, -45.552127]
[28.882079, 76.57744]
[31.951592, 130.482552]
[43.732666, -79.739771]
[38.676725, -9.151868]
[41.062268, 28.807697]
[35.924451, -84.053886]
[36.644125, -87.439304]
[40.632969, -73.709981]
[1.563982, 110.330328]
[41.416841, -81.904045]
[37.987753, -1.132116]
[50.408316, -4.238082]
[-6.929146, 107.627428]
[-6.156369, 106.562656]
[53.978627, 86.712917]
[25.773751, -80.255846]
[26.72193, -80.052903]
[26.13552, 50.580904]
[52.63522, -1.65204]
[35.715604, 139.818724]
[-27.566371, -56.666587]
[40.866217, 29.275191]
[-22.21703, -54.772115]
[-3.358203, 114.621326]
[-25.328452, -57.546989]
[41.21318, 32.654553]
[39.9484, 32.628826]
[14.609333, 100.352517]
[7.08012, 125.615506]
[35.065834, -78.951272]
[-22.931413, -43.267126]
[-34.724994, -55.970858]
[56.563886, -2.611077]
[-23.337454, -46.0758]
[-22.843568, -43.26624]
[34.616609, 135.474422]
[51.547717, -0.479883]
[-30.063131, -51.16672]
[28.044324, -82.516871]
[10.645678, -75.079749]
[53.497274, 8.61095]
[-26.793452, -65.217388]
[37.546538, 126.722023]
[-21.375421, -45.519181]
[-25.449421, -49.144099]
[13.134537, -59.536428]
[10.993997, -74.803257]
[42.867207, 74.61121]
[-23.475936, -46.897741]
[53.323906, -3.465508]
[-0.044166, 109.354798]
[-25.545968, -49.253232]
[39.960309, -82.923614]
[30.379829, -89.384138]
[34.029358, -118.38933]
[24.800528, 46.748753]
[2.933178, 101.79865]
[13.85502, 100.645122]
[14.639557, 121.035262]
[-6.90436, 107.60593]
[-7.51024, 110.20993]
[36.857306, 28.741031]
[-17.086142, -40.934394]
[-6.927799, 107.636125]
[57.781891, 14.205981]
[-34.640402, -58.703854]
[-8.512977, 115.261857]
[41.160983, 27.826456]
[19.386826, -99.119527]
[39.115019, -94.656833]
[7.820365, -72.43922]
[50.847755, 4.371141]
[34.627573, 135.517154]
[-6.96185, 107.70888]
[10.330946, 123.899876]
[55.048797, 73.32758]
[51.579936, 0.046586]
[-22.785487, -43.390179]
[47.046482, -122.935757]
[33.079855, -96.888467]
[41.644972, -4.727432]
[43.806073, -79.165829]
[-28.49855, -55.221872]
[-23.187254, -46.932612]
[14.576808, 121.126288]
[-2.982021, 104.736893]
[0.0, 0.0]
[42.853459, -2.655173]
[-33.285636, -66.331762]
[13.170011, 100.94169]
[37.636457, -77.474671]
[-20.36653, -40.314158]
[38.78584, -90.382317]
[38.46897, 27.109387]
[41.672136, 26.55894]
[-22.655031, -43.653967]
[-6.332876, 106.030023]
[57.992413, 56.241749]
[50.456034, 30.595409]
[37.953453, -1.153424]
[18.538533, -69.904821]
[-1.642535, 103.625015]
[21.415572, 39.201616]
[8.983017, 38.771945]
[41.311425, -81.351692]
[-37.769366, 144.990844]
[-19.39026, -54.573916]
[-1.244053, 116.894895]
[-22.733489, -45.122011]
[69.729551, 30.039818]
[42.63866, -79.071057]
[4.133973, 100.736881]
[13.807648, 100.569725]
[34.959443, 137.06991]
[40.423229, 29.179421]
[34.967096, 135.772691]
[33.197473, -97.134965]
[-0.302979, -78.539344]
[-1.354224, 116.666112]
[-23.642364, -46.753624]
[28.6541, 77.099545]
[-35.455182, -60.887533]
[40.991424, 28.793947]
[1.381668, 103.741142]
[44.436766, 12.288682]
[24.751664, 46.844467]
[40.094168, -83.130837]
[46.585522, -120.569043]
[-6.25145, 106.57332]
[57.996776, 56.147559]
[50.850264, 5.688]
[40.99535, 28.862028]
[36.690029, 139.992604]
[14.039701, 100.660957]
[-33.406085, -70.540424]
[-27.585867, -48.501952]
[15.106762, 120.960425]
[-22.942441, -46.99628]
[10.337909, 123.935403]
[54.676595, -1.230406]
[-7.313673, 110.056953]
[40.0421, -75.115726]
[-4.004089, 122.54363]
[0.473198, 101.40162]
[35.751779, 139.450378]
[-6.41627, 106.84681]
[41.302097, -82.064117]
[-22.767254, -43.290689]
[40.920716, -8.505686]
[36.971045, -4.920187]
[38.777756, -77.496889]
[-33.442532, -70.643993]
[26.366692, 43.965566]
[39.061288, -1.060725]
[6.43718, 100.2791]
[14.117661, 122.956905]
[-1.54358, 102.0973]
[38.440292, 141.272868]
[40.467954, -3.694686]
[-12.094686, -77.035831]
[29.32546, 48.035238]
[41.277194, 36.352515]
[31.257184, -93.333701]
[51.797394, 1.145084]
[-1.328224, -48.47826]
[14.756267, 120.964138]
[31.609869, 34.754984]
[-0.417013, 116.980621]
[1.631521, 110.335525]
[42.98811, -78.95249]
[1.441514, 103.805331]
[18.400106, -66.059144]
[32.787336, 130.780716]
[37.361435, 28.05488]
[41.356621, 16.081567]
[48.216077, -101.296208]
[-34.876345, -56.065028]
[35.575183, 139.644573]
[40.654458, 29.271205]
[53.378992, -1.465917]
[-29.511926, -51.967817]
[37.931702, -122.319282]
[37.360538, 140.35336]
[-31.36023, -64.154169]
[53.610516, -2.334456]
[33.455862, -117.650883]
[-4.124038, 104.179175]
[34.599043, 133.768419]
[40.399204, -3.621093]
[12.903688, 77.522391]
[-7.525521, 112.60451]
[38.94063, -76.930722]
[41.938725, -87.897532]
[15.144933, 120.58659]
[34.751531, 135.328861]
[-22.962303, -43.17765]
[44.120677, -123.147946]
